,team,epa,auto_epa,teleop_epa,endgame_epa,rp_1_epa,rp_2_epa
50063,9204,9.9,3.31,1.23,5.36,-0.2269,0.1231
50064,5225,8.9,1.78,1.7,5.42,-0.2211,0.0325
50065,5214,17.34,3.5,5.79,8.05,-0.2156,0.1492
50066,6344,35.22,6.28,21.07,7.87,-0.0956,0.2041
50067,6089,19.03,3.14,13.64,2.25,-0.1614,0.0506
50068,5498,25.22,6.81,10.76,7.65,-0.0175,-0.0234
50069,573,43.52,14.45,20.78,8.29,0.1367,0.4897
50070,5436,38.6,8.43,23.43,6.74,0.0857,0.3623
50071,4758,16.7,3.99,6.14,6.57,-0.2194,0.1862
50072,1718,53.5,13.76,31.97,7.77,0.227,0.5284
50073,8115,17.33,5.65,8.88,2.79,-0.1674,-0.0606
50074,8826,7.67,-0.27,4.0,3.94,-0.206,-0.0788
50075,8774,18.81,5.56,10.94,2.31,-0.1715,0.0736
50076,6566,17.68,2.74,7.6,7.35,-0.1579,-0.0149
50077,5239,8.61,-1.04,7.82,1.83,-0.2277,0.0769
50078,8623,7.89,-0.18,2.79,5.28,-0.229,0.1311
50079,201,21.23,3.75,13.22,4.26,-0.1442,0.1759
50080,226,41.28,17.39,13.95,9.94,0.127,0.2457
50081,247,17.4,5.12,10.2,2.08,-0.1056,-0.0313
50082,1,34.94,13.37,15.69,5.88,-0.0757,0.3211
50083,2960,46.11,11.15,24.62,10.34,0.1897,0.554
50084,4776,34.06,7.25,18.01,8.8,-0.0332,0.3516
50085,9252,16.79,2.85,8.2,5.74,-0.1944,0.0982
50086,217,43.06,9.19,24.6,9.27,0.0085,0.317
50087,469,40.24,10.04,22.55,7.65,0.0981,0.283
50088,8364,14.46,2.26,6.76,5.45,-0.2159,0.1721
50089,5619,12.77,1.8,4.52,6.45,-0.134,0.1594
50090,9204,8.63,3.64,0.36,4.63,-0.2284,0.1094
50091,7247,13.88,2.27,9.66,1.95,-0.2239,-0.056
50092,818,41.14,14.07,19.56,7.51,0.0599,0.2689
50093,7188,31.05,9.15,17.66,4.24,-0.1397,-0.0096
50094,9205,7.76,0.78,4.46,2.51,-0.1021,-0.0546
50095,68,37.8,8.97,19.41,9.43,-0.0463,0.4095
50096,1250,34.43,11.92,15.2,7.3,-0.147,0.3486
50097,7716,14.19,1.19,8.49,4.51,-0.2465,-0.0306
50098,8124,10.68,1.92,6.49,2.27,-0.1825,-0.0942
50099,9226,28.63,8.34,13.15,7.15,-0.1437,0.2597
50100,4130,42.42,13.76,21.22,7.45,0.0443,0.379
50101,9212,12.6,10.35,-0.51,2.76,-0.1262,0.0907
50102,2851,28.34,10.33,12.87,5.14,-0.1112,0.209
50103,1188,23.29,6.83,6.1,10.36,-0.0154,0.2665
50104,67,57.66,21.01,27.97,8.68,0.5073,0.4266
50105,6152,28.23,8.38,12.86,6.99,-0.1525,0.0566
50106,226,42.32,16.56,15.64,10.12,0.1194,0.3065
50107,1718,53.84,14.15,33.03,6.66,0.3106,0.4374
50108,8826,8.42,0.14,4.25,4.03,-0.2075,-0.0882
50109,5225,6.95,1.32,0.15,5.48,-0.2227,-0.0063
50110,6566,14.77,3.28,5.38,6.1,-0.1591,-0.0376
50111,5498,24.07,6.77,11.07,6.23,-0.0277,-0.0751
50112,6089,16.17,3.1,12.25,0.83,-0.1716,-0.0011
50113,6344,34.71,5.82,20.95,7.93,-0.0972,0.1654
50114,469,40.21,10.44,22.2,7.58,0.0894,0.3141
50115,8623,4.98,0.37,0.57,4.04,-0.2302,0.1085
50116,8774,19.04,5.96,10.67,2.4,-0.173,0.0642
50117,4758,17.6,4.37,7.76,5.47,-0.1358,0.0952
50118,9204,9.24,3.77,0.49,4.98,-0.2297,0.0652
50119,9252,15.77,3.24,6.85,5.68,-0.2031,0.1294
50120,201,22.27,2.93,14.91,4.43,-0.1519,0.2367
50121,818,36.36,13.02,17.2,6.14,0.0561,0.2455
50122,247,18.44,4.29,11.89,2.25,-0.1133,0.0295
50123,5619,12.36,1.93,3.63,6.8,-0.1354,0.1153
50124,5436,38.93,8.81,24.49,5.63,0.1692,0.2713
50125,573,42.37,14.41,21.09,6.87,0.1264,0.438
50126,7247,11.47,1.22,9.67,0.58,-0.2277,-0.0794
50127,4776,32.73,6.47,17.76,8.5,-0.049,0.2568
50128,7716,16.72,2.74,9.66,4.31,-0.2479,-0.0495
50129,1250,37.75,12.46,17.92,7.38,-0.051,0.3793
50130,7188,28.64,8.1,17.67,2.87,-0.1435,-0.033
50131,8115,18.08,6.06,9.13,2.89,-0.169,-0.0701
50132,9226,29.37,9.89,12.53,6.95,-0.145,0.2409
50133,5214,15.39,3.04,4.24,8.12,-0.2172,0.1105
50134,6152,30.66,9.36,14.89,6.41,-0.087,0.0835
50135,2960,44.78,10.38,24.37,10.04,0.1739,0.4592
50136,1188,25.72,7.8,8.14,9.78,0.0501,0.2934
50137,9205,11.08,1.31,7.18,2.59,-0.0061,-0.0239
50138,9212,12.4,9.71,0.42,2.28,-0.1321,0.0236
50139,8364,14.05,2.39,5.87,5.8,-0.2172,0.128
50140,4130,41.9,13.12,21.82,6.96,0.0384,0.3119
50141,5239,5.7,-0.49,5.6,0.58,-0.2289,0.0542
50142,8124,11.41,3.47,5.86,2.08,-0.1839,-0.113
50143,1,33.61,12.59,15.44,5.58,-0.0915,0.2263
50144,217,43.03,9.58,24.24,9.21,-0.0002,0.3481
50145,2851,28.14,9.69,13.8,4.66,-0.1171,0.1419
50146,67,58.95,21.99,28.86,8.1,0.5728,0.4535
50147,68,39.09,9.5,20.09,9.5,0.0497,0.4402
50148,5498,24.95,6.93,12.97,5.05,-0.0303,-0.0829
50149,469,41.65,10.39,21.86,9.4,0.0832,0.3663
50150,247,18.64,4.53,10.96,3.16,-0.1192,0.0903
50151,1718,53.53,13.46,33.29,6.78,0.2858,0.4723
50152,5619,14.07,2.16,4.2,7.71,-0.1413,0.1761
50153,6566,16.4,3.45,8.03,4.92,-0.1616,-0.0454
50154,818,38.07,13.25,17.77,7.05,0.0502,0.3063
50155,8826,8.48,-0.55,4.87,4.15,-0.2323,-0.0533
50156,6344,36.15,5.78,20.61,9.76,-0.1034,0.2175
50157,8774,17.03,5.74,9.94,1.35,-0.1745,0.0358
50158,4776,33.72,7.98,17.01,8.74,-0.0522,0.2982
50159,573,43.51,16.35,19.37,7.8,0.2113,0.4753
50160,7716,19.76,4.25,10.95,4.56,-0.2511,-0.008
50161,8115,18.47,5.85,10.8,1.82,-0.1711,-0.0891
50162,5225,8.58,1.49,2.79,4.3,-0.2253,-0.014
50163,9204,10.83,5.64,-1.78,6.97,-0.231,0.1221
50164,226,42.02,15.88,15.9,10.23,0.0946,0.3414
50165,7188,28.33,7.89,18.64,1.8,-0.1456,-0.052
50166,6089,17.63,3.05,11.93,2.65,-0.1778,0.0511
50167,6152,33.22,10.08,16.98,6.15,-0.0945,0.1186
50168,4130,39.88,12.72,21.71,5.45,0.0359,0.2624
50169,9226,29.06,9.69,13.49,5.88,-0.1471,0.2219
50170,9212,14.24,10.13,0.85,3.26,-0.1408,0.0932
50171,5436,40.07,10.75,22.77,6.55,0.2542,0.3086
50172,68,40.03,9.58,20.96,9.48,0.0991,0.4507
50173,5239,2.68,-0.89,4.5,-0.93,-0.2314,0.0048
50174,4758,14.45,4.14,5.89,4.41,-0.1374,0.0669
50175,217,43.68,10.32,23.64,9.72,-0.0045,0.402
50176,2851,30.65,9.77,16.25,4.63,-0.0676,0.1524
50177,8364,11.03,1.98,4.76,4.29,-0.2198,0.0786
50178,67,59.89,22.07,29.74,8.07,0.6223,0.464
50179,1250,40.79,13.97,19.21,7.62,-0.0542,0.4207
50180,5214,17.95,3.76,6.32,7.86,-0.2246,0.1456
50181,201,23.86,4.8,12.64,6.42,-0.1531,0.2935
50182,2960,46.1,11.1,25.22,9.78,0.1665,0.4944
50183,9205,12.92,1.74,7.61,3.57,-0.0148,0.0457
50184,8124,12.06,4.21,5.26,2.59,-0.1882,-0.0591
50185,7247,12.61,3.16,7.94,1.5,-0.1428,-0.0421
50186,8623,1.83,0.14,-1.3,2.98,-0.2317,0.0801
50187,9252,19.33,5.12,6.55,7.67,-0.2044,0.1862
50188,1188,27.56,8.23,8.57,10.76,0.0415,0.363
50189,1,34.26,13.33,14.84,6.09,-0.0958,0.2801
50190,247,19.43,5.52,10.45,3.45,-0.1286,0.1527
50191,5225,9.46,1.63,2.4,5.43,-0.2263,-0.022
50192,7188,30.15,7.95,20.1,2.1,-0.1498,0.0068
50193,4776,34.33,7.67,17.5,9.15,-0.0635,0.3207
50194,818,35.79,12.7,17.33,5.76,0.046,0.2592
50195,469,42.43,11.38,21.36,9.69,0.0738,0.4286
50196,5619,16.03,3.62,4.38,8.02,-0.1525,0.2159
50197,8115,19.35,5.99,10.4,2.95,-0.1721,-0.0971
50198,226,43.84,15.94,17.37,10.53,0.0904,0.4001
50199,4130,39.18,13.13,21.03,5.02,0.0309,0.2192
50200,6344,34.8,5.23,21.12,8.46,-0.1076,0.1705
50201,5436,41.91,11.3,23.44,7.18,0.3436,0.3465
50202,8826,6.19,-1.09,4.43,2.86,-0.2364,-0.1004
50203,8364,11.11,2.22,4.19,4.7,-0.2238,0.1156
50204,7716,20.64,4.39,10.55,5.69,-0.2521,-0.016
50205,217,43.52,10.55,22.84,10.13,-0.0085,0.439
50206,9226,30.9,10.23,14.16,6.51,-0.0577,0.2598
50207,6152,33.37,10.5,17.15,5.72,-0.0994,0.0754
50208,2960,46.87,12.24,24.58,10.05,0.1546,0.5152
50209,6566,18.35,4.9,8.21,5.24,-0.1729,-0.0055
50210,2851,30.73,10.01,15.68,5.04,-0.0716,0.1894
50211,1718,54.14,14.92,32.13,7.1,0.2746,0.5122
50212,573,44.11,16.04,19.86,8.21,0.2001,0.4978
50213,9205,13.67,2.88,6.95,3.84,-0.0267,0.0666
50214,4758,15.29,5.51,4.51,5.27,-0.1418,0.1147
50215,67,58.88,21.97,30.01,6.91,0.6874,0.3747
50216,201,24.63,5.95,12.0,6.69,-0.165,0.3143
50217,1188,27.18,8.26,8.41,10.51,0.0369,0.3841
50218,7247,14.36,4.91,6.65,2.79,-0.1442,-0.0532
50219,6089,17.78,3.46,12.09,2.23,-0.1828,0.0078
50220,5498,25.73,7.93,12.46,5.34,-0.0397,-0.0205
50221,5239,3.51,0.47,3.11,-0.07,-0.2358,0.0526
50222,8774,17.63,5.43,10.44,1.76,-0.1858,0.0583
50223,9204,12.66,5.7,-0.31,7.27,-0.2352,0.1808
50224,8124,13.81,5.96,3.97,3.88,-0.1896,-0.0702
50225,68,40.49,10.95,19.2,10.34,0.0947,0.4985
50226,1250,39.37,13.87,19.05,6.45,0.0109,0.3314
50227,1,33.34,13.36,14.14,5.84,-0.1004,0.3012
50228,9212,17.5,10.67,2.93,3.89,-0.0514,0.1311
50229,5214,16.53,3.67,6.17,6.69,-0.1594,0.0563
50230,8623,4.7,1.89,-1.47,4.27,-0.2331,0.0691
50231,9252,18.95,5.15,6.38,7.41,-0.209,0.2073
50232,8115,19.32,4.84,11.48,3.0,-0.1771,-0.049
50233,1718,55.42,14.49,33.51,7.41,0.3298,0.5212
50234,67,60.64,21.93,31.46,7.25,0.7491,0.3976
50235,1188,26.58,7.08,7.39,12.12,0.0328,0.4497
50236,2851,28.18,10.77,14.63,2.78,-0.0803,0.1205
50237,6344,35.09,5.56,20.94,8.59,-0.1358,0.1985
50238,201,26.39,5.9,13.45,7.04,-0.1033,0.3372
50239,68,38.0,9.89,18.92,9.19,0.0912,0.4377
50240,818,37.39,12.83,19.07,5.5,0.1315,0.2708
50241,247,18.42,6.11,9.75,2.55,-0.1303,0.1337
50242,573,45.39,15.62,21.25,8.53,0.2552,0.5068
50243,469,43.68,11.51,22.74,9.43,0.1593,0.4402
50244,5436,42.2,11.63,23.26,7.31,0.3154,0.3745
50245,6152,34.73,11.02,18.02,5.68,-0.106,0.1004
50246,217,44.17,11.08,23.0,10.09,-0.015,0.464
50247,1250,39.46,12.99,19.37,7.1,0.0038,0.3572
50248,4776,35.57,7.8,18.88,8.89,0.022,0.3323
50249,5498,27.75,7.74,14.97,5.04,-0.0418,-0.0368
50250,9226,31.55,10.75,14.32,6.47,-0.0642,0.2848
50251,226,43.7,14.78,18.33,10.58,0.0853,0.4482
50252,2960,45.04,13.0,24.25,7.79,0.146,0.4463
50253,4130,39.47,13.47,20.85,5.16,0.0026,0.2472
50254,1,33.12,12.48,14.15,6.49,-0.1075,0.3271
50255,7188,29.15,8.54,19.4,1.2,-0.1516,-0.0122
50256,6344,34.9,5.72,20.37,8.81,-0.1358,0.1985
50257,2851,28.42,10.92,14.5,3.0,-0.0803,0.1205
50258,1188,26.82,7.23,7.26,12.33,0.0328,0.4497
50259,247,17.98,5.61,9.84,2.54,-0.1303,0.1337
50260,573,44.95,15.11,21.34,8.51,0.2552,0.5068
50261,469,43.24,11.0,22.83,9.42,0.1593,0.4402
50262,5498,27.84,7.99,14.51,5.34,-0.0418,-0.0368
50263,4776,35.66,8.05,18.43,9.19,0.022,0.3323
50264,1250,40.03,13.24,19.4,7.4,0.0038,0.3572
50265,4130,39.77,13.22,20.82,5.73,0.0026,0.2472
50266,1,33.42,12.23,14.13,7.06,-0.1075,0.3271
50267,7188,29.45,8.29,19.38,1.77,-0.1516,-0.0122
50268,8115,20.38,4.9,12.07,3.41,-0.1771,-0.049
50269,1718,56.04,14.55,33.66,7.83,0.3298,0.5212
50270,67,61.27,21.98,31.62,7.67,0.7491,0.3976
50271,818,38.47,12.87,20.09,5.5,0.1315,0.2708
50272,68,38.75,9.93,19.62,9.2,0.0912,0.4377
50273,201,27.15,5.94,14.15,7.05,-0.1033,0.3372
50274,5436,42.59,11.71,23.6,7.28,0.3154,0.3745
50275,6152,35.59,11.1,18.85,5.65,-0.106,0.1004
50276,217,44.55,11.15,23.34,10.05,-0.015,0.464
50277,2960,45.09,12.69,24.44,7.97,0.146,0.4463
50278,226,43.74,14.46,18.52,10.76,0.0853,0.4482
50279,9226,31.59,10.44,14.51,6.64,-0.0642,0.2848
50280,201,27.38,5.89,14.17,7.32,-0.1033,0.3372
50281,68,38.99,9.87,19.64,9.47,0.0912,0.4377
50282,818,39.12,12.82,20.53,5.78,0.1315,0.2708
50283,1250,40.41,13.46,19.95,7.0,0.0038,0.3572
50284,4776,35.87,8.27,18.81,8.79,0.022,0.3323
50285,5498,28.05,8.22,14.89,4.94,-0.0418,-0.0368
50286,9226,31.2,9.78,15.16,6.26,-0.0642,0.2848
50287,226,43.35,13.81,19.16,10.38,0.0853,0.4482
50288,2960,44.7,12.03,25.08,7.59,0.146,0.4463
50289,6089,17.19,2.28,11.08,3.83,-0.1869,0.0734
50290,573,44.91,14.95,21.46,8.49,0.2552,0.5068
50291,469,43.19,10.84,22.95,9.4,0.1593,0.4402
50292,8115,20.99,4.95,12.26,3.78,-0.1771,-0.049
50293,1718,56.23,14.6,33.43,8.2,0.3298,0.5212
50294,67,61.45,22.04,31.38,8.04,0.7491,0.3976
50295,217,44.79,11.22,23.28,10.29,-0.015,0.464
50296,6152,35.67,11.17,18.62,5.88,-0.106,0.1004
50297,5436,42.82,11.77,23.53,7.51,0.3154,0.3745
50298,2960,44.88,11.91,25.18,7.78,0.146,0.4463
50299,226,43.53,13.69,19.27,10.57,0.0853,0.4482
50300,9226,31.38,9.66,15.26,6.46,-0.0642,0.2848
50301,818,39.74,12.73,20.98,6.03,0.1315,0.2708
50302,68,39.32,9.79,19.81,9.72,0.0912,0.4377
50303,201,27.72,5.8,14.35,7.57,-0.1033,0.3372
50304,5436,42.49,11.84,23.33,7.32,0.3154,0.3745
50305,6152,35.26,11.23,18.34,5.69,-0.106,0.1004
50306,217,44.45,11.28,23.07,10.1,-0.015,0.464
50307,9226,31.74,9.55,15.55,6.63,-0.0642,0.2848
50308,226,43.88,13.58,19.56,10.74,0.0853,0.4482
50309,2960,45.23,11.8,25.48,7.95,0.146,0.4463
50310,8115,21.16,4.9,12.49,3.78,-0.1771,-0.049
50311,1718,56.48,14.55,33.74,8.2,0.3298,0.5212
50312,67,61.71,21.98,31.69,8.03,0.7491,0.3976
50313,9226,32.12,9.39,15.95,6.79,-0.0642,0.2848
50314,226,44.27,13.42,19.95,10.9,0.0853,0.4482
50315,2960,45.62,11.64,25.87,8.11,0.146,0.4463
50316,8115,21.62,4.95,12.96,3.71,-0.1771,-0.049
50317,1718,56.7,14.6,33.97,8.13,0.3298,0.5212
50318,67,61.92,22.03,31.92,7.97,0.7491,0.3976
50319,9226,32.15,9.11,16.45,6.59,-0.0642,0.2848
50320,226,44.29,13.13,20.45,10.7,0.0853,0.4482
50321,2960,45.64,11.36,26.37,7.92,0.146,0.4463
50322,3688,34.4,9.6,18.59,6.21,-0.1261,0.1136
50323,6091,7.73,0.21,0.33,7.19,-0.1958,0.0707
50324,2246,21.27,6.86,10.24,4.17,-0.0929,0.0437
50325,7808,15.8,4.38,7.34,4.07,-0.1881,0.0608
50326,3618,25.86,7.15,16.3,2.41,-0.1503,0.0286
50327,5110,14.95,2.18,6.3,6.48,-0.1883,0.0119
50328,6098,20.12,7.58,7.79,4.75,-0.1923,0.1751
50329,3767,38.28,7.27,22.85,8.15,-0.038,0.5376
50330,6087,25.45,7.06,11.83,6.56,-0.1059,0.143
50331,5183,12.04,2.52,5.63,3.89,-0.2219,0.0733
50332,4376,13.8,2.77,6.9,4.14,-0.1849,0.0422
50333,7794,11.55,3.41,4.61,3.53,-0.2279,0.1915
50334,6963,19.31,5.36,8.98,4.98,-0.1582,0.0907
50335,6121,22.3,6.19,10.36,5.74,-0.1328,0.1161
50336,3603,28.73,6.4,12.9,9.43,-0.1332,0.297
50337,2834,28.63,9.29,12.31,7.02,-0.1127,0.2666
50338,5534,19.66,3.06,11.77,4.83,-0.172,0.0674
50339,910,37.59,10.55,20.06,6.98,-0.1021,0.3579
50340,1711,25.16,5.08,13.82,6.27,-0.1368,0.1956
50341,7155,13.43,0.22,6.3,6.9,-0.1937,0.2302
50342,9176,17.57,4.88,8.17,4.53,-0.173,0.0759
50343,4377,34.42,9.22,17.73,7.48,-0.1332,0.1955
50344,6097,22.34,6.2,10.38,5.75,-0.1324,0.1164
50345,5562,12.22,4.67,1.2,6.35,-0.2292,0.1277
50346,7160,38.82,12.26,16.79,9.77,-0.1171,0.3105
50347,5086,29.98,8.69,16.39,4.9,-0.1075,0.0691
50348,3537,23.49,6.52,10.92,6.05,-0.1226,0.1262
50349,4398,16.49,4.58,7.66,4.25,-0.1822,0.0666
50350,5501,20.29,5.63,9.43,5.23,-0.1499,0.099
50351,5247,12.46,2.61,7.54,2.31,-0.2079,-0.0052
50352,5504,16.36,4.54,7.6,4.21,-0.1833,0.0656
50353,7244,19.41,9.17,5.94,4.3,-0.1331,0.1493
50354,8041,20.74,5.76,9.64,5.34,-0.1461,0.1028
50355,4983,33.21,7.07,15.53,10.61,-0.1756,0.4244
50356,7790,33.3,13.97,11.43,7.91,-0.0566,0.3769
50357,8611,13.73,0.95,7.91,4.87,-0.2147,-0.0428
50358,5560,30.26,7.3,14.71,8.25,-0.1518,0.2837
50359,2246,25.73,8.2,12.92,4.61,-0.0954,0.1185
50360,5534,19.98,4.47,10.36,5.15,-0.1748,0.0991
50361,5183,14.7,3.75,6.02,4.93,-0.223,0.1417
50362,6122,18.78,7.19,9.35,2.24,-0.1786,-0.0649
50363,3688,38.86,10.93,21.27,6.66,-0.1287,0.1884
50364,1711,25.14,6.46,13.19,5.5,-0.1386,0.1454
50365,910,37.9,11.96,18.65,7.29,-0.1049,0.3896
50366,4376,16.46,4.0,7.28,5.18,-0.186,0.1106
50367,7808,18.36,5.11,8.28,4.97,-0.1897,0.1439
50368,6091,12.19,1.54,3.02,7.63,-0.1983,0.1455
50369,9176,17.54,6.26,7.53,3.76,-0.1748,0.0257
50370,3537,26.44,5.07,15.19,6.18,-0.0259,0.0757
50371,2834,28.94,10.7,10.89,7.34,-0.1155,0.2983
50372,4377,35.32,8.41,19.2,7.72,-0.135,0.1515
50373,6087,27.14,7.27,13.06,6.81,-0.1093,0.1624
50374,5086,31.75,7.24,19.49,5.02,-0.0108,0.0185
50375,3618,27.4,7.88,16.21,3.31,-0.1519,0.1118
50376,6098,21.13,7.79,8.34,5.01,-0.1957,0.1945
50377,5247,13.63,2.83,7.47,3.33,-0.2094,0.0744
50378,7244,18.56,8.72,4.72,5.11,-0.1352,0.2168
50379,7790,33.28,14.27,11.44,7.57,-0.0588,0.4031
50380,7155,13.41,1.61,5.67,6.13,-0.1955,0.18
50381,5110,16.49,2.91,6.2,7.38,-0.1899,0.095
50382,5562,13.12,3.86,2.67,6.59,-0.2311,0.0837
50383,8041,19.32,5.31,7.85,6.16,-0.1481,0.1703
50384,3603,27.09,6.1,12.57,8.42,-0.1356,0.2467
50385,7160,40.59,10.81,19.88,9.9,-0.0204,0.2599
50386,8611,13.71,1.25,7.92,4.53,-0.2169,-0.0165
50387,6097,23.84,5.39,12.45,6.0,-0.1343,0.0724
50388,4398,18.45,4.79,8.38,5.27,-0.1838,0.1462
50389,7794,14.21,4.64,4.99,4.58,-0.2289,0.2599
50390,5560,30.76,8.3,14.01,8.45,-0.1542,0.3335
50391,6121,19.57,5.89,8.95,4.73,-0.1352,0.0657
50392,5504,14.94,4.09,5.82,5.03,-0.1854,0.133
50393,4983,33.19,7.37,15.55,10.27,-0.1778,0.4506
50394,3767,39.29,7.48,23.41,8.41,-0.0414,0.557
50395,5501,22.25,5.85,10.15,6.25,-0.1514,0.1786
50396,9176,16.69,5.61,6.39,4.7,-0.1762,-0.0066
50397,6963,16.59,5.07,7.56,3.96,-0.1606,0.0403
50398,6122,17.95,7.1,8.99,1.85,-0.1802,-0.093
50399,2246,26.25,9.2,12.24,4.81,-0.0978,0.1683
50400,1711,28.48,8.22,14.09,6.17,-0.141,0.1812
50401,3688,38.04,10.85,20.92,6.27,-0.1303,0.1603
50402,7790,34.47,13.89,12.91,7.66,-0.0611,0.336
50403,5086,30.86,8.7,16.65,5.51,-0.0151,0.0881
50404,4377,35.39,8.69,19.9,6.79,-0.1393,0.099
50405,5534,20.49,5.48,9.67,5.35,-0.1772,0.149
50406,910,41.23,13.73,19.54,7.96,-0.1073,0.4254
50407,5247,14.61,3.0,7.43,4.18,-0.211,0.1258
50408,7808,17.51,4.46,7.14,5.91,-0.1911,0.1116
50409,6087,25.59,8.73,9.57,7.3,-0.1137,0.232
50410,3603,25.65,4.56,12.87,8.23,-0.1373,0.1966
50411,8611,12.51,2.84,6.2,3.46,-0.2198,-0.0489
50412,7244,19.53,8.89,4.68,5.97,-0.1367,0.2682
50413,4398,23.71,5.12,12.15,6.44,-0.1852,0.1739
50414,4983,31.75,6.84,16.24,8.67,-0.1796,0.3861
50415,4376,19.8,5.76,8.18,5.85,-0.1884,0.1464
50416,2834,29.0,10.98,11.6,6.42,-0.1198,0.2457
50417,5562,11.68,2.32,2.97,6.39,-0.2328,0.0337
50418,7160,39.39,12.4,18.16,8.83,-0.0234,0.2275
50419,5560,33.85,8.63,15.6,9.62,-0.1556,0.3613
50420,6098,22.11,7.95,8.29,5.86,-0.1972,0.246
50421,3767,37.66,7.99,21.0,8.67,-0.0444,0.5856
50422,5504,12.66,3.56,5.67,3.43,-0.1872,0.0685
50423,6963,15.79,3.53,7.17,5.1,-0.1629,0.0226
50424,6091,11.56,0.89,2.1,8.57,-0.1997,0.1132
50425,5110,17.68,2.53,7.68,7.47,-0.1921,0.0279
50426,5183,13.88,3.66,5.67,4.55,-0.2246,0.1136
50427,8041,16.73,3.76,7.01,5.96,-0.1498,0.1202
50428,3537,26.49,5.35,15.88,5.25,-0.0302,0.0231
50429,7155,14.6,1.23,7.15,6.23,-0.1977,0.1129
50430,5501,19.38,6.35,6.51,6.51,-0.1544,0.2071
50431,6097,21.65,6.98,9.74,4.93,-0.1372,0.0401
50432,3618,26.51,9.34,13.37,3.8,-0.1563,0.1814
50433,7794,17.29,4.97,6.58,5.75,-0.2303,0.2876
50434,6121,17.29,5.36,8.81,3.13,-0.137,0.0012
50435,6122,17.56,5.57,9.0,2.99,-0.1824,-0.1107
50436,3603,21.28,3.24,11.51,6.53,-0.1394,0.1584
50437,7808,18.79,4.44,8.04,6.31,-0.1929,0.1459
50438,3688,40.05,11.45,22.13,6.46,-0.0337,0.1932
50439,6087,17.8,7.42,4.78,5.6,-0.1157,0.1938
50440,7790,36.47,14.49,14.13,7.85,0.0355,0.369
50441,5562,8.48,1.91,1.84,4.73,-0.2343,-0.009
50442,2246,25.94,7.66,12.33,5.95,-0.1001,0.1507
50443,4983,34.4,7.45,17.39,9.56,-0.0814,0.4073
50444,7160,40.95,12.07,20.43,8.44,0.0737,0.2483
50445,6098,23.67,7.62,10.57,5.48,-0.1002,0.2667
50446,1711,30.48,8.83,15.3,6.36,-0.0444,0.2142
50447,5086,30.99,8.92,17.73,4.34,-0.0186,0.0539
50448,910,42.3,13.71,20.23,8.36,-0.109,0.4597
50449,3767,39.44,9.48,20.49,9.47,-0.0472,0.6186
50450,5183,14.59,4.16,5.75,4.69,-0.2257,0.0864
50451,4376,16.6,5.35,7.05,4.19,-0.1899,0.1038
50452,7244,22.18,9.5,5.82,6.86,-0.0385,0.2894
50453,3537,20.85,4.32,11.62,4.91,-0.0331,-0.0043
50454,7794,18.46,4.58,7.13,6.76,-0.2318,0.266
50455,2834,25.8,10.58,10.48,4.75,-0.1213,0.2031
50456,7155,11.44,0.19,5.37,5.88,-0.2006,0.0855
50457,5560,35.41,8.3,17.88,9.24,-0.0585,0.382
50458,5501,17.79,5.39,6.41,5.99,-0.1566,0.1642
50459,6122,18.72,5.18,9.54,4.01,-0.1839,-0.1323
50460,6121,19.27,4.97,10.16,4.14,-0.1385,-0.0204
50461,8041,11.1,2.73,2.75,5.62,-0.1527,0.0928
50462,3618,25.54,8.37,13.89,3.27,-0.1585,0.1385
50463,9176,13.82,6.11,2.75,4.96,-0.1792,0.022
50464,5504,16.14,5.05,6.87,4.23,-0.1899,0.1015
50465,4377,35.52,8.91,20.99,5.63,-0.1428,0.0648
50466,5247,15.67,2.98,8.12,4.58,-0.2127,0.1601
50467,6097,20.06,6.01,9.65,4.4,-0.1395,-0.0028
50468,6963,19.28,5.02,8.36,5.9,-0.1656,0.0557
50469,4398,28.05,5.74,14.98,7.33,-0.087,0.1951
50470,6091,12.27,1.38,2.18,8.71,-0.2008,0.0859
50471,5534,20.62,5.69,10.75,4.18,-0.1807,0.1148
50472,8611,8.13,1.53,4.84,1.76,-0.2219,-0.0871
50473,5562,7.88,1.63,2.34,3.91,-0.238,-0.0643
50474,1711,30.57,8.09,15.54,6.94,-0.051,0.2607
50475,5110,18.39,3.02,7.75,7.61,-0.1933,0.0006
50476,4376,19.01,5.66,8.16,5.19,-0.1944,0.1647
50477,6087,17.18,7.14,5.26,4.78,-0.1194,0.1385
50478,7160,40.13,12.65,19.22,8.25,0.0656,0.271
50479,7244,24.6,9.81,6.92,7.87,-0.043,0.3504
50480,5501,12.8,4.8,3.33,4.67,-0.1593,0.1227
50481,5560,32.26,7.71,16.63,7.92,-0.0612,0.3405
50482,7808,22.77,5.53,10.66,6.58,-0.1959,0.1961
50483,5183,13.74,3.1,8.37,2.27,-0.2286,-0.0071
50484,3688,42.21,12.54,22.94,6.73,-0.0368,0.2435
50485,9176,12.91,5.61,2.42,4.88,-0.1809,-0.0003
50486,2834,30.07,11.74,13.12,5.21,-0.0228,0.2477
50487,4983,33.57,8.03,16.18,9.37,-0.0895,0.43
50488,7794,22.73,5.74,9.77,7.22,-0.1332,0.3105
50489,3537,25.25,4.62,14.71,5.92,-0.0376,0.0566
50490,6097,18.39,6.01,7.27,5.11,-0.1411,0.0731
50491,910,41.44,12.65,22.85,5.94,-0.1119,0.3662
